substation,year,month,day,hour,consumption,date
FLORIDA,2023,1,4,3,49.947735,2023-01-04
BUIN,2023,1,4,3,-0.113527,2023-01-04
FLORIDA,2023,1,4,3,-16.311414,2023-01-04
AJAHUEL,2023,1,4,3,-36.471544,2023-01-04
AJAHUEL,2023,1,4,3,-36.832338,2023-01-04
AJAHUEL,2023,1,4,3,71.547723,2023-01-04
AJAHUEL,2023,1,4,3,76.241796,2023-01-04
CNAVIA,2023,1,4,3,-26.810516,2023-01-04
CNAVIA,2023,1,4,3,-2.127321,2023-01-04
CNAVIA,2023,1,4,3,51.913363,2023-01-04
CNAVIA,2023,1,4,3,73.542599,2023-01-04
FLORIDA,2023,1,4,3,55.195775,2023-01-04
CNAVIA,2023,1,4,3,81.55126,2023-01-04
CNAVIA,2023,1,4,3,-102.563379,2023-01-04
CNAVIA,2023,1,4,3,-98.673483,2023-01-04
FLORIDA,2023,1,4,3,-3.409698,2023-01-04
FLORIDA,2023,1,4,3,-13.844124,2023-01-04
FLORIDA,2023,1,4,3,-29.944875,2023-01-04
FLORIDA,2023,1,4,3,-22.215861,2023-01-04
FLORIDA,2023,1,4,3,-21.589707,2023-01-04
CNAVIA,2023,1,4,3,84.351466,2023-01-04
LOSALME,2023,1,4,4,46.105765,2023-01-04
LOSALME,2023,1,4,4,35.257618,2023-01-04
BUIN,2023,1,4,4,54.899324,2023-01-04
BUIN,2023,1,4,4,78.300821,2023-01-04
BUIN,2023,1,4,4,-134.403296,2023-01-04
LOSALME,2023,1,4,4,-0.441527,2023-01-04
LOSALME,2023,1,4,4,17.638697,2023-01-04
CHENA,2023,1,4,4,-121.284521,2023-01-04
ELSALTO,2023,1,4,4,89.370508,2023-01-04
CHENA,2023,1,4,4,55.548923,2023-01-04
CHENA,2023,1,4,4,44.11159,2023-01-04
CHENA,2023,1,4,4,60.03309,2023-01-04
ELSALTO,2023,1,4,4,86.273647,2023-01-04
ELSALTO,2023,1,4,4,94.752479,2023-01-04
ELSALTO,2023,1,4,4,77.124368,2023-01-04
CNAVIA,2023,1,4,4,74.711759,2023-01-04
BUIN,2023,1,4,4,-0.230716,2023-01-04
CHENA,2023,1,4,4,85.499954,2023-01-04
BUIN,2023,1,4,4,-0.113527,2023-01-04
FLORIDA,2023,1,4,4,50.696292,2023-01-04
FLORIDA,2023,1,4,4,-18.118213,2023-01-04
FLORIDA,2023,1,4,4,56.101366,2023-01-04
AJAHUEL,2023,1,4,4,-37.185592,2023-01-04
AJAHUEL,2023,1,4,4,-37.538551,2023-01-04
AJAHUEL,2023,1,4,4,69.554707,2023-01-04
AJAHUEL,2023,1,4,4,73.457976,2023-01-04
CNAVIA,2023,1,4,4,13.435143,2023-01-04
CNAVIA,2023,1,4,4,50.805327,2023-01-04
CNAVIA,2023,1,4,4,71.196371,2023-01-04
CNAVIA,2023,1,4,4,-10.895904,2023-01-04
CNAVIA,2023,1,4,4,70.200013,2023-01-04
CNAVIA,2023,1,4,4,74.840611,2023-01-04
FLORIDA,2023,1,4,4,-23.521979,2023-01-04
FLORIDA,2023,1,4,4,-29.855897,2023-01-04
FLORIDA,2023,1,4,4,-10.480553,2023-01-04
FLORIDA,2023,1,4,4,-22.976815,2023-01-04
CNAVIA,2023,1,4,4,-102.292585,2023-01-04
CNAVIA,2023,1,4,4,-106.427506,2023-01-04
FLORIDA,2023,1,4,4,-0.842016,2023-01-04
BUIN,2023,1,4,5,52.334018,2023-01-04
LOSALME,2023,1,4,5,0.226322,2023-01-04
BUIN,2023,1,4,5,-129.566471,2023-01-04
BUIN,2023,1,4,5,76.009705,2023-01-04
LOSALME,2023,1,4,5,18.42546,2023-01-04
LOSALME,2023,1,4,5,33.759028,2023-01-04
LOSALME,2023,1,4,5,43.45107,2023-01-04
CHENA,2023,1,4,5,-117.804494,2023-01-04
ELSALTO,2023,1,4,5,87.503842,2023-01-04
CHENA,2023,1,4,5,56.296535,2023-01-04
CHENA,2023,1,4,5,42.752674,2023-01-04
CHENA,2023,1,4,5,54.83009,2023-01-04
ELSALTO,2023,1,4,5,84.631841,2023-01-04
ELSALTO,2023,1,4,5,93.116729,2023-01-04
ELSALTO,2023,1,4,5,75.916729,2023-01-04
CNAVIA,2023,1,4,5,73.439644,2023-01-04
BUIN,2023,1,4,5,-0.113527,2023-01-04
CHENA,2023,1,4,5,84.499954,2023-01-04
BUIN,2023,1,4,5,-0.230716,2023-01-04
FLORIDA,2023,1,4,5,50.934708,2023-01-04
FLORIDA,2023,1,4,5,-17.138076,2023-01-04
AJAHUEL,2023,1,4,5,-32.606873,2023-01-04
AJAHUEL,2023,1,4,5,-32.964164,2023-01-04
AJAHUEL,2023,1,4,5,65.854722,2023-01-04
AJAHUEL,2023,1,4,5,68.847566,2023-01-04
CNAVIA,2023,1,4,5,-7.842205,2023-01-04
CNAVIA,2023,1,4,5,15.55746,2023-01-04
CNAVIA,2023,1,4,5,49.601967,2023-01-04
CNAVIA,2023,1,4,5,69.518557,2023-01-04
FLORIDA,2023,1,4,5,56.304277,2023-01-04
CNAVIA,2023,1,4,5,68.003397,2023-01-04
CNAVIA,2023,1,4,5,-106.413808,2023-01-04
CNAVIA,2023,1,4,5,-102.200488,2023-01-04
FLORIDA,2023,1,4,5,-1.01589,2023-01-04
FLORIDA,2023,1,4,5,-9.693496,2023-01-04
FLORIDA,2023,1,4,5,-29.634322,2023-01-04
FLORIDA,2023,1,4,5,-25.130185,2023-01-04
FLORIDA,2023,1,4,5,-21.006234,2023-01-04
CNAVIA,2023,1,4,5,72.465314,2023-01-04
LOSALME,2023,1,4,6,42.819973,2023-01-04
LOSALME,2023,1,4,6,34.560797,2023-01-04
BUIN,2023,1,4,6,51.908653,2023-01-04
BUIN,2023,1,4,6,75.959997,2023-01-04
BUIN,2023,1,4,6,-129.095598,2023-01-04
LOSALME,2023,1,4,6,-2.40754,2023-01-04
LOSALME,2023,1,4,6,15.872068,2023-01-04
CHENA,2023,1,4,6,-118.687993,2023-01-04
ELSALTO,2023,1,4,6,89.895509,2023-01-04
CHENA,2023,1,4,6,59.023202,2023-01-04
CHENA,2023,1,4,6,43.760729,2023-01-04
CHENA,2023,1,4,6,49.766646,2023-01-04
ELSALTO,2023,1,4,6,86.932147,2023-01-04
ELSALTO,2023,1,4,6,96.691451,2023-01-04
ELSALTO,2023,1,4,6,79.418396,2023-01-04
CNAVIA,2023,1,4,6,71.987946,2023-01-04
BUIN,2023,1,4,6,-0.230716,2023-01-04
CHENA,2023,1,4,6,87.819592,2023-01-04
FLORIDA,2023,1,4,6,52.972195,2023-01-04
BUIN,2023,1,4,6,-0.113527,2023-01-04
FLORIDA,2023,1,4,6,-18.2415,2023-01-04
AJAHUEL,2023,1,4,6,-31.377979,2023-01-04
AJAHUEL,2023,1,4,6,-31.736527,2023-01-04
AJAHUEL,2023,1,4,6,65.843071,2023-01-04
AJAHUEL,2023,1,4,6,67.998993,2023-01-04
CNAVIA,2023,1,4,6,-9.087599,2023-01-04
CNAVIA,2023,1,4,6,15.75009,2023-01-04
CNAVIA,2023,1,4,6,46.778519,2023-01-04
CNAVIA,2023,1,4,6,66.258796,2023-01-04
FLORIDA,2023,1,4,6,57.258046,2023-01-04
CNAVIA,2023,1,4,6,67.977225,2023-01-04
CNAVIA,2023,1,4,6,-97.063892,2023-01-04
CNAVIA,2023,1,4,6,-93.544824,2023-01-04
FLORIDA,2023,1,4,6,-2.061132,2023-01-04
FLORIDA,2023,1,4,6,-9.775724,2023-01-04
FLORIDA,2023,1,4,6,-30.453509,2023-01-04
FLORIDA,2023,1,4,6,-25.741957,2023-01-04
FLORIDA,2023,1,4,6,-20.716082,2023-01-04
CNAVIA,2023,1,4,6,73.080233,2023-01-04
LOSALME,2023,1,4,7,43.516728,2023-01-04
LOSALME,2023,1,4,7,35.362242,2023-01-04
BUIN,2023,1,4,7,53.385466,2023-01-04
BUIN,2023,1,4,7,76.822901,2023-01-04
BUIN,2023,1,4,7,-131.420422,2023-01-04
LOSALME,2023,1,4,7,-1.824914,2023-01-04
LOSALME,2023,1,4,7,18.556517,2023-01-04
CHENA,2023,1,4,7,-123.049021,2023-01-04
ELSALTO,2023,1,4,7,90.579953,2023-01-04
CHENA,2023,1,4,7,65.784424,2023-01-04
CHENA,2023,1,4,7,41.504562,2023-01-04
CHENA,2023,1,4,7,47.618534,2023-01-04
ELSALTO,2023,1,4,7,87.612731,2023-01-04
ELSALTO,2023,1,4,7,102.961229,2023-01-04
ELSALTO,2023,1,4,7,84.13934,2023-01-04
CNAVIA,2023,1,4,7,70.12541,2023-01-04
BUIN,2023,1,4,7,-0.230716,2023-01-04
CHENA,2023,1,4,7,94.073257,2023-01-04
BUIN,2023,1,4,7,-0.113527,2023-01-04
FLORIDA,2023,1,4,7,57.254942,2023-01-04
FLORIDA,2023,1,4,7,-21.101722,2023-01-04
FLORIDA,2023,1,4,7,59.848928,2023-01-04
AJAHUEL,2023,1,4,7,-31.99837,2023-01-04
AJAHUEL,2023,1,4,7,-32.355597,2023-01-04
AJAHUEL,2023,1,4,7,69.581755,2023-01-04
AJAHUEL,2023,1,4,7,71.624504,2023-01-04
CNAVIA,2023,1,4,7,14.22901,2023-01-04
CNAVIA,2023,1,4,7,48.879734,2023-01-04
CNAVIA,2023,1,4,7,68.530424,2023-01-04
CNAVIA,2023,1,4,7,-10.745177,2023-01-04
CNAVIA,2023,1,4,7,71.33281,2023-01-04
CNAVIA,2023,1,4,7,74.86444,2023-01-04
FLORIDA,2023,1,4,7,-27.677912,2023-01-04
FLORIDA,2023,1,4,7,-31.158923,2023-01-04
FLORIDA,2023,1,4,7,-9.655388,2023-01-04
FLORIDA,2023,1,4,7,-22.680717,2023-01-04
CNAVIA,2023,1,4,7,-94.008562,2023-01-04
CNAVIA,2023,1,4,7,-97.419123,2023-01-04
FLORIDA,2023,1,4,7,-2.057812,2023-01-04
LOSALME,2023,1,4,8,3.080857,2023-01-04
BUIN,2023,1,4,8,60.871453,2023-01-04
BUIN,2023,1,4,8,-144.761201,2023-01-04
BUIN,2023,1,4,8,82.743825,2023-01-04
LOSALME,2023,1,4,8,30.873469,2023-01-04
LOSALME,2023,1,4,8,36.436445,2023-01-04
LOSALME,2023,1,4,8,45.484499,2023-01-04
CHENA,2023,1,4,8,-139.436244,2023-01-04
BUIN,2023,1,4,8,-0.230716,2023-01-04
CHENA,2023,1,4,8,76.368728,2023-01-04
CHENA,2023,1,4,8,44.93059,2023-01-04
CHENA,2023,1,4,8,55.019007,2023-01-04
ELSALTO,2023,1,4,8,95.515508,2023-01-04
ELSALTO,2023,1,4,8,92.694398,2023-01-04
ELSALTO,2023,1,4,8,118.917896,2023-01-04
ELSALTO,2023,1,4,8,96.076256,2023-01-04
CNAVIA,2023,1,4,8,71.851074,2023-01-04
CHENA,2023,1,4,8,106.881784,2023-01-04
FLORIDA,2023,1,4,8,61.043412,2023-01-04
BUIN,2023,1,4,8,-0.113527,2023-01-04
FLORIDA,2023,1,4,8,-27.007172,2023-01-04
AJAHUEL,2023,1,4,8,-32.180761,2023-01-04
AJAHUEL,2023,1,4,8,-32.528098,2023-01-04
AJAHUEL,2023,1,4,8,77.447149,2023-01-04
AJAHUEL,2023,1,4,8,80.29901,2023-01-04
CNAVIA,2023,1,4,8,-12.249946,2023-01-04
CNAVIA,2023,1,4,8,9.872637,2023-01-04
CNAVIA,2023,1,4,8,59.195104,2023-01-04
CNAVIA,2023,1,4,8,79.546325,2023-01-04
FLORIDA,2023,1,4,8,64.114661,2023-01-04
CNAVIA,2023,1,4,8,71.668037,2023-01-04
FLORIDA,2023,1,4,8,-29.231555,2023-01-04
FLORIDA,2023,1,4,8,-27.078294,2023-01-04
FLORIDA,2023,1,4,8,-31.544454,2023-01-04
CNAVIA,2023,1,4,8,74.59816,2023-01-04
FLORIDA,2023,1,4,8,-0.298757,2023-01-04
CNAVIA,2023,1,4,8,-85.033341,2023-01-04
CNAVIA,2023,1,4,8,-88.101354,2023-01-04
FLORIDA,2023,1,4,8,-8.620954,2023-01-04
CHENA,2023,1,4,9,-174.66391,2023-01-04
BUIN,2023,1,4,9,76.143561,2023-01-04
BUIN,2023,1,4,9,-171.537082,2023-01-04
BUIN,2023,1,4,9,94.679781,2023-01-04
LOSALME,2023,1,4,9,38.556366,2023-01-04
LOSALME,2023,1,4,9,49.024592,2023-01-04
LOSALME,2023,1,4,9,7.754822,2023-01-04
CHENA,2023,1,4,9,121.749534,2023-01-04
ELSALTO,2023,1,4,9,104.936537,2023-01-04
CHENA,2023,1,4,9,65.387535,2023-01-04
CHENA,2023,1,4,9,75.100368,2023-01-04
ELSALTO,2023,1,4,9,108.26062,2023-01-04
BUIN,2023,1,4,9,-0.230716,2023-01-04
ELSALTO,2023,1,4,9,142.364118,2023-01-04
ELSALTO,2023,1,4,9,114.02034,2023-01-04
CNAVIA,2023,1,4,9,74.827208,2023-01-04
BUIN,2023,1,4,9,-0.113527,2023-01-04
CHENA,2023,1,4,9,90.722007,2023-01-04
FLORIDA,2023,1,4,9,61.80167,2023-01-04
LOSALME,2023,1,4,9,42.789765,2023-01-04
FLORIDA,2023,1,4,9,-35.363962,2023-01-04
FLORIDA,2023,1,4,9,67.616298,2023-01-04
AJAHUEL,2023,1,4,9,-33.157173,2023-01-04
AJAHUEL,2023,1,4,9,92.05361,2023-01-04
AJAHUEL,2023,1,4,9,96.409516,2023-01-04
CNAVIA,2023,1,4,9,-9.637957,2023-01-04
CNAVIA,2023,1,4,9,7.341445,2023-01-04
CNAVIA,2023,1,4,9,72.562549,2023-01-04
CNAVIA,2023,1,4,9,96.126168,2023-01-04
CNAVIA,2023,1,4,9,70.349755,2023-01-04
AJAHUEL,2023,1,4,9,-32.788576,2023-01-04
CNAVIA,2023,1,4,9,-47.557251,2023-01-04
CNAVIA,2023,1,4,9,-46.731568,2023-01-04
FLORIDA,2023,1,4,9,2.662855,2023-01-04
FLORIDA,2023,1,4,9,-6.657599,2023-01-04
FLORIDA,2023,1,4,9,-31.457105,2023-01-04
FLORIDA,2023,1,4,9,-19.502712,2023-01-04
FLORIDA,2023,1,4,9,-39.554195,2023-01-04
CNAVIA,2023,1,4,9,66.706438,2023-01-04
BUIN,2023,1,4,10,-184.669525,2023-01-04
BUIN,2023,1,4,10,98.269908,2023-01-04
LOSALME,2023,1,4,10,49.925876,2023-01-04
LOSALME,2023,1,4,10,44.828565,2023-01-04
LOSALME,2023,1,4,10,56.511719,2023-01-04
LOSALME,2023,1,4,10,10.545685,2023-01-04
CHENA,2023,1,4,10,-203.183993,2023-01-04
CHENA,2023,1,4,10,134.226757,2023-01-04
ELSALTO,2023,1,4,10,119.703287,2023-01-04
CHENA,2023,1,4,10,79.472646,2023-01-04
CHENA,2023,1,4,10,90.661535,2023-01-04
ELSALTO,2023,1,4,10,116.394065,2023-01-04
ELSALTO,2023,1,4,10,161.822534,2023-01-04
ELSALTO,2023,1,4,10,130.939951,2023-01-04
CNAVIA,2023,1,4,10,77.905496,2023-01-04
BUIN,2023,1,4,10,-0.113527,2023-01-04
BUIN,2023,1,4,10,85.707509,2023-01-04
CHENA,2023,1,4,10,106.297062,2023-01-04
BUIN,2023,1,4,10,-0.230716,2023-01-04
CNAVIA,2023,1,4,10,-19.971171,2023-01-04
FLORIDA,2023,1,4,10,69.445168,2023-01-04
FLORIDA,2023,1,4,10,62.733737,2023-01-04
AJAHUEL,2023,1,4,10,-34.797039,2023-01-04
AJAHUEL,2023,1,4,10,103.935741,2023-01-04
AJAHUEL,2023,1,4,10,109.697344,2023-01-04
CNAVIA,2023,1,4,10,44.032707,2023-01-04
CNAVIA,2023,1,4,10,83.376353,2023-01-04
CNAVIA,2023,1,4,10,105.483137,2023-01-04
CNAVIA,2023,1,4,10,71.896393,2023-01-04
AJAHUEL,2023,1,4,10,-34.442401,2023-01-04
CNAVIA,2023,1,4,10,-43.092054,2023-01-04
CNAVIA,2023,1,4,10,69.397266,2023-01-04
FLORIDA,2023,1,4,10,-43.730192,2023-01-04
FLORIDA,2023,1,4,10,-14.736743,2023-01-04
FLORIDA,2023,1,4,10,-31.202815,2023-01-04
FLORIDA,2023,1,4,10,-38.532869,2023-01-04
FLORIDA,2023,1,4,10,-8.804616,2023-01-04
FLORIDA,2023,1,4,10,1.702229,2023-01-04
CNAVIA,2023,1,4,10,-42.925358,2023-01-04
CHENA,2023,1,4,11,-223.564021,2023-01-04
BUIN,2023,1,4,11,103.451269,2023-01-04
BUIN,2023,1,4,11,-0.113527,2023-01-04
LOSALME,2023,1,4,11,50.436951,2023-01-04
LOSALME,2023,1,4,11,64.4371,2023-01-04
LOSALME,2023,1,4,11,9.842419,2023-01-04
BUIN,2023,1,4,11,-196.746451,2023-01-04
CHENA,2023,1,4,11,143.623841,2023-01-04
ELSALTO,2023,1,4,11,128.113287,2023-01-04
CHENA,2023,1,4,11,87.015784,2023-01-04
CHENA,2023,1,4,11,105.177952,2023-01-04
ELSALTO,2023,1,4,11,124.570509,2023-01-04
ELSALTO,2023,1,4,11,179.662201,2023-01-04
ELSALTO,2023,1,4,11,146.012868,2023-01-04
CNAVIA,2023,1,4,11,81.830247,2023-01-04
BUIN,2023,1,4,11,92.607256,2023-01-04
CHENA,2023,1,4,11,116.014117,2023-01-04
BUIN,2023,1,4,11,-0.230716,2023-01-04
LOSALME,2023,1,4,11,52.379819,2023-01-04
FLORIDA,2023,1,4,11,63.781909,2023-01-04
AJAHUEL,2023,1,4,11,-34.314424,2023-01-04
AJAHUEL,2023,1,4,11,-34.675953,2023-01-04
AJAHUEL,2023,1,4,11,112.773248,2023-01-04
AJAHUEL,2023,1,4,11,119.441026,2023-01-04
CNAVIA,2023,1,4,11,-31.328638,2023-01-04
CNAVIA,2023,1,4,11,74.800577,2023-01-04
CNAVIA,2023,1,4,11,89.349047,2023-01-04
CNAVIA,2023,1,4,11,109.534305,2023-01-04
CNAVIA,2023,1,4,11,76.440571,2023-01-04
FLORIDA,2023,1,4,11,71.214639,2023-01-04
CNAVIA,2023,1,4,11,-35.963378,2023-01-04
CNAVIA,2023,1,4,11,-36.61192,2023-01-04
FLORIDA,2023,1,4,11,1.729855,2023-01-04
FLORIDA,2023,1,4,11,-10.421676,2023-01-04
FLORIDA,2023,1,4,11,-30.597771,2023-01-04
FLORIDA,2023,1,4,11,-10.192674,2023-01-04
FLORIDA,2023,1,4,11,-46.149651,2023-01-04
FLORIDA,2023,1,4,11,-40.584354,2023-01-04
CNAVIA,2023,1,4,11,73.542642,2023-01-04
LOSALME,2023,1,4,12,70.346174,2023-01-04
LOSALME,2023,1,4,12,54.877188,2023-01-04
BUIN,2023,1,4,12,98.20923,2023-01-04
BUIN,2023,1,4,12,109.255883,2023-01-04
BUIN,2023,1,4,12,-208.136192,2023-01-04
LOSALME,2023,1,4,12,9.004809,2023-01-04
LOSALME,2023,1,4,12,53.741266,2023-01-04
CHENA,2023,1,4,12,-242.056466,2023-01-04
ELSALTO,2023,1,4,12,136.244395,2023-01-04
CHENA,2023,1,4,12,122.891396,2023-01-04
CHENA,2023,1,4,12,97.403535,2023-01-04
CHENA,2023,1,4,12,116.703896,2023-01-04
ELSALTO,2023,1,4,12,132.920757,2023-01-04
ELSALTO,2023,1,4,12,192.232618,2023-01-04
ELSALTO,2023,1,4,12,156.044478,2023-01-04
CNAVIA,2023,1,4,12,85.762652,2023-01-04
BUIN,2023,1,4,12,-0.230716,2023-01-04
CHENA,2023,1,4,12,150.917283,2023-01-04
FLORIDA,2023,1,4,12,63.674463,2023-01-04
BUIN,2023,1,4,12,-0.113527,2023-01-04
FLORIDA,2023,1,4,12,-42.045487,2023-01-04
AJAHUEL,2023,1,4,12,-33.984588,2023-01-04
AJAHUEL,2023,1,4,12,-34.345996,2023-01-04
AJAHUEL,2023,1,4,12,120.445942,2023-01-04
AJAHUEL,2023,1,4,12,127.83204,2023-01-04
CNAVIA,2023,1,4,12,-32.823924,2023-01-04
CNAVIA,2023,1,4,12,75.86956,2023-01-04
CNAVIA,2023,1,4,12,93.278522,2023-01-04
CNAVIA,2023,1,4,12,111.404397,2023-01-04
FLORIDA,2023,1,4,12,71.780664,2023-01-04
CNAVIA,2023,1,4,12,72.751354,2023-01-04
CNAVIA,2023,1,4,12,-7.887727,2023-01-04
CNAVIA,2023,1,4,12,-9.885507,2023-01-04
FLORIDA,2023,1,4,12,1.532369,2023-01-04
FLORIDA,2023,1,4,12,-11.562861,2023-01-04
FLORIDA,2023,1,4,12,-32.500957,2023-01-04
FLORIDA,2023,1,4,12,-5.635258,2023-01-04
FLORIDA,2023,1,4,12,-48.489205,2023-01-04
CNAVIA,2023,1,4,12,76.757665,2023-01-04
LOSALME,2023,1,4,13,76.18015,2023-01-04
LOSALME,2023,1,4,13,59.510593,2023-01-04
BUIN,2023,1,4,13,99.812249,2023-01-04
BUIN,2023,1,4,13,113.061865,2023-01-04
BUIN,2023,1,4,13,-213.552046,2023-01-04
LOSALME,2023,1,4,13,5.390431,2023-01-04
LOSALME,2023,1,4,13,52.273698,2023-01-04
CHENA,2023,1,4,13,-251.175271,2023-01-04
ELSALTO,2023,1,4,13,138.362726,2023-01-04
CHENA,2023,1,4,13,133.363284,2023-01-04
CHENA,2023,1,4,13,95.301535,2023-01-04
CHENA,2023,1,4,13,113.825396,2023-01-04
ELSALTO,2023,1,4,13,134.64434,2023-01-04
ELSALTO,2023,1,4,13,204.40834,2023-01-04
ELSALTO,2023,1,4,13,166.165201,2023-01-04
CNAVIA,2023,1,4,13,87.399692,2023-01-04
BUIN,2023,1,4,13,-0.230716,2023-01-04
CHENA,2023,1,4,13,163.837924,2023-01-04
BUIN,2023,1,4,13,-0.113527,2023-01-04
FLORIDA,2023,1,4,13,63.354428,2023-01-04
FLORIDA,2023,1,4,13,-41.215136,2023-01-04
FLORIDA,2023,1,4,13,72.036331,2023-01-04
AJAHUEL,2023,1,4,13,-34.109203,2023-01-04
AJAHUEL,2023,1,4,13,-34.462473,2023-01-04
AJAHUEL,2023,1,4,13,126.072052,2023-01-04
AJAHUEL,2023,1,4,13,133.853951,2023-01-04
CNAVIA,2023,1,4,13,77.349477,2023-01-04
CNAVIA,2023,1,4,13,99.351695,2023-01-04
CNAVIA,2023,1,4,13,117.517337,2023-01-04
CNAVIA,2023,1,4,13,-36.636196,2023-01-04
CNAVIA,2023,1,4,13,81.845568,2023-01-04
CNAVIA,2023,1,4,13,88.085475,2023-01-04
FLORIDA,2023,1,4,13,-4.897346,2023-01-04
FLORIDA,2023,1,4,13,-34.266067,2023-01-04
FLORIDA,2023,1,4,13,-13.216944,2023-01-04
FLORIDA,2023,1,4,13,-48.019732,2023-01-04
CNAVIA,2023,1,4,13,-19.591262,2023-01-04
CNAVIA,2023,1,4,13,-17.935217,2023-01-04
FLORIDA,2023,1,4,13,0.75063,2023-01-04
LOSALME,2023,1,4,14,-2.148975,2023-01-04
BUIN,2023,1,4,14,100.424693,2023-01-04
BUIN,2023,1,4,14,-217.207131,2023-01-04
BUIN,2023,1,4,14,116.131053,2023-01-04
LOSALME,2023,1,4,14,45.380657,2023-01-04
LOSALME,2023,1,4,14,65.970749,2023-01-04
LOSALME,2023,1,4,14,83.547906,2023-01-04
CHENA,2023,1,4,14,-259.492799,2023-01-04
BUIN,2023,1,4,14,-0.113527,2023-01-04
CHENA,2023,1,4,14,144.279645,2023-01-04
CHENA,2023,1,4,14,92.176423,2023-01-04
CHENA,2023,1,4,14,109.34459,2023-01-04
ELSALTO,2023,1,4,14,140.073837,2023-01-04
ELSALTO,2023,1,4,14,135.990699,2023-01-04
ELSALTO,2023,1,4,14,216.825423,2023-01-04
ELSALTO,2023,1,4,14,178.244339,2023-01-04
CNAVIA,2023,1,4,14,89.699712,2023-01-04
CHENA,2023,1,4,14,177.371118,2023-01-04
BUIN,2023,1,4,14,-0.230716,2023-01-04
FLORIDA,2023,1,4,14,61.647979,2023-01-04
FLORIDA,2023,1,4,14,-36.523832,2023-01-04
AJAHUEL,2023,1,4,14,-22.549582,2023-01-04
AJAHUEL,2023,1,4,14,-22.921662,2023-01-04
AJAHUEL,2023,1,4,14,126.33829,2023-01-04
AJAHUEL,2023,1,4,14,133.804476,2023-01-04
CNAVIA,2023,1,4,14,-47.828055,2023-01-04
CNAVIA,2023,1,4,14,76.987702,2023-01-04
CNAVIA,2023,1,4,14,101.478301,2023-01-04
CNAVIA,2023,1,4,14,121.439001,2023-01-04
FLORIDA,2023,1,4,14,69.227261,2023-01-04
CNAVIA,2023,1,4,14,92.854298,2023-01-04
FLORIDA,2023,1,4,14,-42.150112,2023-01-04
FLORIDA,2023,1,4,14,-5.028804,2023-01-04
FLORIDA,2023,1,4,14,-35.556179,2023-01-04
CNAVIA,2023,1,4,14,101.35114,2023-01-04
FLORIDA,2023,1,4,14,-1.761257,2023-01-04
CNAVIA,2023,1,4,14,-24.059239,2023-01-04
CNAVIA,2023,1,4,14,-22.269932,2023-01-04
FLORIDA,2023,1,4,14,-16.641541,2023-01-04
LOSALME,2023,1,4,15,-8.610857,2023-01-04
BUIN,2023,1,4,15,101.874194,2023-01-04
BUIN,2023,1,4,15,-222.723979,2023-01-04
BUIN,2023,1,4,15,120.191011,2023-01-04
LOSALME,2023,1,4,15,39.019687,2023-01-04
LOSALME,2023,1,4,15,70.402718,2023-01-04
LOSALME,2023,1,4,15,89.062345,2023-01-04
CHENA,2023,1,4,15,-265.432882,2023-01-04
ELSALTO,2023,1,4,15,145.338281,2023-01-04
CHENA,2023,1,4,15,149.376672,2023-01-04
CHENA,2023,1,4,15,91.194729,2023-01-04
CHENA,2023,1,4,15,108.756118,2023-01-04
BUIN,2023,1,4,15,-0.230716,2023-01-04
ELSALTO,2023,1,4,15,141.091059,2023-01-04
ELSALTO,2023,1,4,15,222.426507,2023-01-04
ELSALTO,2023,1,4,15,184.238062,2023-01-04
CNAVIA,2023,1,4,15,90.661317,2023-01-04
CHENA,2023,1,4,15,186.011312,2023-01-04
FLORIDA,2023,1,4,15,61.870552,2023-01-04
BUIN,2023,1,4,15,-0.113527,2023-01-04
FLORIDA,2023,1,4,15,-32.844631,2023-01-04
AJAHUEL,2023,1,4,15,-18.253897,2023-01-04
AJAHUEL,2023,1,4,15,-18.631356,2023-01-04
AJAHUEL,2023,1,4,15,125.968685,2023-01-04
AJAHUEL,2023,1,4,15,133.828019,2023-01-04
CNAVIA,2023,1,4,15,-51.093083,2023-01-04
CNAVIA,2023,1,4,15,79.842758,2023-01-04
CNAVIA,2023,1,4,15,101.530168,2023-01-04
CNAVIA,2023,1,4,15,121.561072,2023-01-04
FLORIDA,2023,1,4,15,69.539353,2023-01-04
CNAVIA,2023,1,4,15,99.951574,2023-01-04
CNAVIA,2023,1,4,15,-21.056806,2023-01-04
CNAVIA,2023,1,4,15,-23.104567,2023-01-04
FLORIDA,2023,1,4,15,-4.77771,2023-01-04
FLORIDA,2023,1,4,15,-20.505554,2023-01-04
FLORIDA,2023,1,4,15,-35.778622,2023-01-04
FLORIDA,2023,1,4,15,-7.942802,2023-01-04
FLORIDA,2023,1,4,15,-38.965927,2023-01-04
CNAVIA,2023,1,4,15,108.982571,2023-01-04
LOSALME,2023,1,4,16,90.300808,2023-01-04
LOSALME,2023,1,4,16,71.586232,2023-01-04
BUIN,2023,1,4,16,104.519808,2023-01-04
BUIN,2023,1,4,16,121.647966,2023-01-04
BUIN,2023,1,4,16,-226.796226,2023-01-04
LOSALME,2023,1,4,16,-6.718381,2023-01-04
LOSALME,2023,1,4,16,40.463231,2023-01-04
CHENA,2023,1,4,16,-265.990716,2023-01-04
ELSALTO,2023,1,4,16,147.966615,2023-01-04
CHENA,2023,1,4,16,148.212701,2023-01-04
CHENA,2023,1,4,16,93.064951,2023-01-04
CHENA,2023,1,4,16,112.426479,2023-01-04
